candidate division Kazan bacterium GW2011 GWA1_50_15	
Berkelbacteria bacterium GW2011 GWE1_39_12	
Candidatus Beckwithbacteria bacterium GW2011 GWC1_49_16	
Candidatus Woesebacteria bacterium GW2011 GWF1_31_35	
Candidatus Wolfebacteria bacterium GW2011 GWB1_47_1	
Candidatus Campbellbacteria bacterium GW2011 OD1_34_28	
candidate division TM6 bacterium GW2011 GWF2_28_16	
bacterium AB1	1898108
Methanocaldococcus jannaschii	2190
Methanocaldococcus fervens	83171
Methanocaldococcus vulcanius	73913
Methanocaldococcus sp. FS406-22	644281
Methanocaldococcus infernus	67760
Methanocaldococcus bathoardescens	1301915
Methanotorris igneus	2189
Methanococcus maripaludis	39152
Methanococcus aeolicus	42879
Methanococcus vannielii	2187
Methanococcus voltae	2188
Methanothermococcus okinawensis	155863
Methanothermobacter thermautotrophicus	145262
Methanothermobacter marburgensis	145263
Methanothermobacter sp. CaT2	866790
Methanothermobacter wolfeii	145261
Methanothermobacter sp. EMTCatA1	2017966
Methanosphaera stadtmanae	2317
Methanosphaera sp. BMS	1789762
Methanobrevibacter smithii	2173
Methanobrevibacter ruminantium	83816
Methanobrevibacter sp. AbM4	224719
Methanobrevibacter millerae	230361
Methanobrevibacter sp. YE315	1609968
Methanobrevibacter olleyae	294671
Methanobacterium lacus	877455
Methanobacterium paludis	868131
Methanobacterium sp. MB1	1379702
Methanobacterium formicicum	2162
Methanobacterium curvum	129848
Methanobacterium subterraneum	59277
Methanobacterium sp. MZ-A1	1911685
Methanothermus fervidus	2180
Methanopyrus kandleri	2320
Archaeoglobus fulgidus	2234
Archaeoglobus profundus	84156
Archaeoglobus veneficus	58290
Archaeoglobus sulfaticallidus	1316941
Ferroglobus placidus	54261
Geoglobus acetivorans	565033
Geoglobus ahangari	113653
Thermoplasma acidophilum	2303
Thermoplasma volcanium	50339
Picrophilus torridus	82076
Ferroplasma acidarmanus	97393
Ferroplasma acidiphilum	74969
Cuniculiplasma divulgatum	1673428
Thermoplasmatales archaeon BRNA1	1054217
Candidatus Methanomethylophilus alvus	1291540
Candidatus Methanomassiliicoccus intestinalis	1406512
Candidatus Methanoplasma termitum	1577791
methanogenic archaeon ISO4-H5	1495144
Aciduliprofundum boonei	379547
Aciduliprofundum sp. MAR08-339	673860
Pyrococcus horikoshii	53953
Pyrococcus abyssi	29292
Pyrococcus furiosus	2261
Pyrococcus sp. NA2	342949
Pyrococcus yayanosii	1008460
Pyrococcus sp. ST04	1183377
Pyrococcus sp. NCB100	1609559
Thermococcus kodakarensis	311400
Thermococcus onnurineus	342948
Thermococcus gammatolerans	187878
Thermococcus sibiricus	172049
Thermococcus barophilus	55802
Thermococcus sp. 4557	1042877
Thermococcus sp. AM4	246969
Thermococcus cleftensis	163003
Thermococcus litoralis	2265
Thermococcus paralvinellae	582419
Thermococcus nautili	195522
Thermococcus eurythermalis	1505907
Thermococcus guaymasensis	110164
Thermococcus sp. 2319x1	1674923
Thermococcus chitonophagus	54262
Thermococcus peptonophilus	53952
Thermococcus piezophilus	1712654
Thermococcus gorgonarius	71997
Thermococcus celer	2264
Thermococcus barossii	54077
Thermococcus sp. 5-4	2008440
Thermococcus siculi	72803
Thermococcus thioreducens	277988
Thermococcus profundus	49899
Thermococcus radiotolerans	187880
Thermococcus pacificus	71998
Palaeococcus pacificus	971279
Methanosarcina acetivorans	2214
Methanosarcina barkeri	2208
Methanosarcina mazei	2209
Methanosarcina vacuolata	2215
Methanosarcina sp. Kolksee	1434099
Methanosarcina lacustris	170861
Methanosarcina sp. MTP4	1434100
Methanosarcina sp. WH1	1434102
Methanosarcina sp. WWM596	1434103
Methanosarcina siciliae	38027
Methanosarcina thermophila	2210
Methanosarcina horonobensis	418008
Methanococcoides burtonii	29291
Methanococcoides methylutens	2226
Methanohalophilus mahii	2176
Methanohalophilus halophilus	2177
Methanohalobium evestigatum	2322
Methanosalsum zhilinae	39669
Methanolobus psychrophilus	420950
Methanomethylovorans hollandica	101192
Methanothrix thermoacetophila	2224
Methanothrix soehngenii	2223
Methanosaeta harundinacea	301375
Methanospirillum hungatei	2203
Methanocorpusculum labreanum	83984
Methanoculleus marisnigri	2198
Methanoculleus bourgensis	83986
Methanoculleus sp. MAB1	86622
Methanolacinia petrolearia	54120
Methanoregula boonei	358766
Methanoregula formicica	882104
Methanosphaerula palustris	475088
Methanocella paludicola	570267
Methanocella conradii	1175444
Methanocella arvoryzae	1175445
Halobacterium salinarum	2242
Halobacterium sp. DL1	751944
Halobacterium hubeiense	1407499
Halalkalicoccus jeotgali	413810
Halodesulfurarchaeum formicicum	1873524
Halanaeroarchaeum sulfurireducens	1604004
Haloarcula marismortui	2238
Haloarcula hispanica	51589
Haloarcula sp. CBA1115	1592728
Haloarcula taiwanensis	1932004
Natronomonas pharaonis	2257
Natronomonas moolapensis	416273
Halorhabdus utahensis	146826
Halorhabdus tiamatea	430914
Halomicrobium mukohataei	57705
Halorientalis sp. IM1011	1932360
Haloarculaceae archaeon HArcel1	1679096
Haloquadratum walsbyi	293091
Haloferax volcanii	2246
Haloferax mediterranei	2252
Haloferax gibbonsii	35746
Halogeometricum borinquense	60847
Haloplanus sp. CBA1112	1547898
Halorubrum lacusprofundi	2247
Salinigranum rubrum	755307
Halohasta litchfieldiae	1073996
halophilic archaeon DL31	756883
Haloterrigena turkmenica	62320
Haloterrigena daqingensis	588898
Natrialba magadii	13769
Halopiger xanaduensis	387343
Natrinema sp. J7-2	406552
Natrinema pellirubrum	69525
Natronobacterium gregoryi	44930
Halovivax ruber	387341
Natronococcus occultus	29288
Salinarchaeum sp. Harcht-Bsk1	1333523
Halostagnicola larsenii	353800
Halobiforma lacisalsi	229731
Natrialbaceae archaeon JW/NM-HA 15	1902251
Nanohaloarchaea archaeon SG9	1737403
Aeropyrum pernix	56636
Aeropyrum camini	229980
Staphylothermus marinus	2280
Staphylothermus hellenicus	84599
Ignicoccus hospitalis	160233
Ignicoccus islandicus	54259
Desulfurococcus amylolyticus	94694
Desulfurococcus mucosus	2275
Thermosphaera aggregans	54254
Ignisphaera aggregans	334771
Thermogladius cellulolyticus	1200300
Hyperthermus butylicus	54248
Pyrolobus fumarii	54252
Pyrodictium delaneyi	1273541
Sulfurisphaera tokodaii	111955
Sulfolobus solfataricus	2287
Sulfolobus acidocaldarius	2285
Sulfolobus islandicus	43080
Sulfolobus sp. A20	1891280
Metallosphaera sedula	43687
Metallosphaera cuprina	1006005
Metallosphaera hakonensis	79601
Acidianus hospitalis	563177
Acidianus manzaensis	282676
Acidianus brierleyi	41673
Acidianus sulfidivorans	312539
Pyrobaculum aerophilum	13773
Pyrobaculum islandicum	2277
Pyrobaculum calidifontis	181486
Pyrobaculum arsenaticum	121277
Pyrobaculum ferrireducens	1104324
Pyrobaculum oguniense	99007
Pyrobaculum neutrophilum	70771
Pyrobaculum sp. WP30	1227555
Caldivirga maquilingensis	76887
Thermoproteus uzoniensis	184117
Thermoproteus tenax	2271
Vulcanisaeta distributa	164451
Vulcanisaeta moutnovskia	985052
Thermofilum pendens	2269
Thermofilum sp. 1910b	1365176
Thermofilum carboxyditrophus	1483572
Thermofilum sp. 1807-2	1550241
Acidilobus saccharovorans	242703
Caldisphaera lagunensis	200415
Fervidicoccus fontis	683846
Nitrosopumilus maritimus	338192
Candidatus Nitrosopumilus sp. AR2	1229909
Candidatus Nitrosopumilus piranensis	1582439
Candidatus Nitrosopumilus adriaticus	1580092
Candidatus Nitrosopumilus koreensis	1510466
Candidatus Nitrosomarinus catalina	1898749
Cenarchaeum symbiosum	46770
Candidatus Nitrososphaera gargensis	497727
Nitrososphaera viennensis	1034015
Candidatus Nitrososphaera evergladensis	1459637
Candidatus Nitrocosmicus oleophilus	1353260
Candidatus Nitrosocaldus cavascurensis	2058097
Candidatus Caldiarchaeum subterraneum	311458
Candidatus Nitrosopelagicus brevis	1410606
Candidatus Nitrosotenuis cloacae	1603555
Candidatus Nitrosotalea devanaterra	1078905
Nanoarchaeum equitans	160232
Candidatus Nanopusillus acidilobi	1577684
Candidatus Micrarchaeota archaeon Mia14	1920749
Candidatus Korarchaeum cryptofilum	498846
Candidatus Bathyarchaeota archaeon BA1	1700835
Candidatus Bathyarchaeota archaeon BA2	1700836
Lokiarchaeum sp. GC14 75	
archaeon GW2011 AR10	
archaeon GW2011 AR20	
